cid,cname,O.S.N.,Candidate,Party,EVM Votes,Postal Votes,Total Votes,PctVotes
28,Alandur,26,NOTA,None of the Above,85,0,85,0.71
29,Sriperumbudur,1,T.M.Anbarasan,Dravida Munnetra Kazhagam,5800,0,5800,48.74
29,Sriperumbudur,2,B.Valarmathi,All India Anna Dravida Munnetra Kazhagam,3745,0,3745,31.47
29,Sriperumbudur,3,N.Raja,Desiya Makkal Sakthi Katchi,9,0,9,0.08
29,Sriperumbudur,4,G Kamalakannan,Tamil Nadu Ilangyar Katchi,56,0,56,0.47
29,Sriperumbudur,5,Dr.R.Karthikeyan,Naam Tamilar Katchi,970,0,970,8.15
29,Sriperumbudur,6,Sarathbabu,Makkal Needhi Maiam,1068,0,1068,8.97
29,Sriperumbudur,7,Subashree,Anaithu Makkal Arasiyal Katchi,6,0,6,0.05
29,Sriperumbudur,8,Dr.R.Suresh,Bhartiya Manavadhikaar Federal Party,3,0,3,0.03
29,Sriperumbudur,9,M Mohammed Thameem Ansari,SOCIAL DEMOCRATIC PARTY OF INDIA,70,0,70,0.59
29,Sriperumbudur,10,Rajesh Chinnadurai,National Democratic Party of South India,1,0,1,0.01
29,Sriperumbudur,11,J.Vincent,Republican Party of India (Athawale),4,0,4,0.03
29,Sriperumbudur,12,E.Anbarasu,Independent,10,0,10,0.08
29,Sriperumbudur,13,S.Anbarasu,Independent,4,0,4,0.03
29,Sriperumbudur,14,M Anbarasu,Independent,10,0,10,0.08
29,Sriperumbudur,15,M.Ashok Kumar,Independent,4,0,4,0.03
29,Sriperumbudur,16,Ali Mohamed,Independent,13,0,13,0.11
29,Sriperumbudur,17,A.Abrahamlincon,Independent,8,0,8,0.07
29,Sriperumbudur,18,P.Sathiyaraj,Independent,10,0,10,0.08
29,Sriperumbudur,19,K Saravanan,Independent,2,0,2,0.02
29,Sriperumbudur,20,C Saravanan,Independent,1,0,1,0.01
29,Sriperumbudur,21,S.V.Saravanan,Independent,2,0,2,0.02
29,Sriperumbudur,22,Nithyanandham S,Independent,1,0,1,0.01
29,Sriperumbudur,23,B Raji,Independent,1,0,1,0.01
29,Sriperumbudur,24,M.Valarmathi,Independent,11,0,11,0.09
29,Sriperumbudur,25,S.Sridhar,Independent,7,0,7,0.06
29,Sriperumbudur,26,NOTA,None of the Above,85,0,85,0.71
30,Pallavaram,1,T.M.Anbarasan,Dravida Munnetra Kazhagam,5800,0,5800,48.74
30,Pallavaram,2,B.Valarmathi,All India Anna Dravida Munnetra Kazhagam,3745,0,3745,31.47
30,Pallavaram,3,N.Raja,Desiya Makkal Sakthi Katchi,9,0,9,0.08
30,Pallavaram,4,G Kamalakannan,Tamil Nadu Ilangyar Katchi,56,0,56,0.47
30,Pallavaram,5,Dr.R.Karthikeyan,Naam Tamilar Katchi,970,0,970,8.15
30,Pallavaram,6,Sarathbabu,Makkal Needhi Maiam,1068,0,1068,8.97
30,Pallavaram,7,Subashree,Anaithu Makkal Arasiyal Katchi,6,0,6,0.05
30,Pallavaram,8,Dr.R.Suresh,Bhartiya Manavadhikaar Federal Party,3,0,3,0.03
30,Pallavaram,9,M Mohammed Thameem Ansari,SOCIAL DEMOCRATIC PARTY OF INDIA,70,0,70,0.59
30,Pallavaram,10,Rajesh Chinnadurai,National Democratic Party of South India,1,0,1,0.01
30,Pallavaram,11,J.Vincent,Republican Party of India (Athawale),4,0,4,0.03
30,Pallavaram,12,E.Anbarasu,Independent,10,0,10,0.08
30,Pallavaram,13,S.Anbarasu,Independent,4,0,4,0.03
30,Pallavaram,14,M Anbarasu,Independent,10,0,10,0.08
30,Pallavaram,15,M.Ashok Kumar,Independent,4,0,4,0.03
30,Pallavaram,16,Ali Mohamed,Independent,13,0,13,0.11
30,Pallavaram,17,A.Abrahamlincon,Independent,8,0,8,0.07
30,Pallavaram,18,P.Sathiyaraj,Independent,10,0,10,0.08
30,Pallavaram,19,K Saravanan,Independent,2,0,2,0.02
30,Pallavaram,20,C Saravanan,Independent,1,0,1,0.01
30,Pallavaram,21,S.V.Saravanan,Independent,2,0,2,0.02
30,Pallavaram,22,Nithyanandham S,Independent,1,0,1,0.01
30,Pallavaram,23,B Raji,Independent,1,0,1,0.01
30,Pallavaram,24,M.Valarmathi,Independent,11,0,11,0.09
30,Pallavaram,25,S.Sridhar,Independent,7,0,7,0.06
30,Pallavaram,26,NOTA,None of the Above,85,0,85,0.71
31,Tambaram,1,T.M.Anbarasan,Dravida Munnetra Kazhagam,5800,0,5800,48.74
31,Tambaram,2,B.Valarmathi,All India Anna Dravida Munnetra Kazhagam,3745,0,3745,31.47
31,Tambaram,3,N.Raja,Desiya Makkal Sakthi Katchi,9,0,9,0.08
31,Tambaram,4,G Kamalakannan,Tamil Nadu Ilangyar Katchi,56,0,56,0.47
31,Tambaram,5,Dr.R.Karthikeyan,Naam Tamilar Katchi,970,0,970,8.15
31,Tambaram,6,Sarathbabu,Makkal Needhi Maiam,1068,0,1068,8.97
31,Tambaram,7,Subashree,Anaithu Makkal Arasiyal Katchi,6,0,6,0.05
31,Tambaram,8,Dr.R.Suresh,Bhartiya Manavadhikaar Federal Party,3,0,3,0.03
31,Tambaram,9,M Mohammed Thameem Ansari,SOCIAL DEMOCRATIC PARTY OF INDIA,70,0,70,0.59
31,Tambaram,10,Rajesh Chinnadurai,National Democratic Party of South India,1,0,1,0.01
31,Tambaram,11,J.Vincent,Republican Party of India (Athawale),4,0,4,0.03
31,Tambaram,12,E.Anbarasu,Independent,10,0,10,0.08
31,Tambaram,13,S.Anbarasu,Independent,4,0,4,0.03
31,Tambaram,14,M Anbarasu,Independent,10,0,10,0.08
31,Tambaram,15,M.Ashok Kumar,Independent,4,0,4,0.03
31,Tambaram,16,Ali Mohamed,Independent,13,0,13,0.11
31,Tambaram,17,A.Abrahamlincon,Independent,8,0,8,0.07
31,Tambaram,18,P.Sathiyaraj,Independent,10,0,10,0.08
31,Tambaram,19,K Saravanan,Independent,2,0,2,0.02
31,Tambaram,20,C Saravanan,Independent,1,0,1,0.01
31,Tambaram,21,S.V.Saravanan,Independent,2,0,2,0.02
31,Tambaram,22,Nithyanandham S,Independent,1,0,1,0.01
31,Tambaram,23,B Raji,Independent,1,0,1,0.01
31,Tambaram,24,M.Valarmathi,Independent,11,0,11,0.09
31,Tambaram,25,S.Sridhar,Independent,7,0,7,0.06
31,Tambaram,26,NOTA,None of the Above,85,0,85,0.71
32,Chengalpattu,1,T.M.Anbarasan,Dravida Munnetra Kazhagam,5800,0,5800,48.74
32,Chengalpattu,2,B.Valarmathi,All India Anna Dravida Munnetra Kazhagam,3745,0,3745,31.47
32,Chengalpattu,3,N.Raja,Desiya Makkal Sakthi Katchi,9,0,9,0.08
32,Chengalpattu,4,G Kamalakannan,Tamil Nadu Ilangyar Katchi,56,0,56,0.47
32,Chengalpattu,5,Dr.R.Karthikeyan,Naam Tamilar Katchi,970,0,970,8.15
32,Chengalpattu,6,Sarathbabu,Makkal Needhi Maiam,1068,0,1068,8.97
32,Chengalpattu,7,Subashree,Anaithu Makkal Arasiyal Katchi,6,0,6,0.05
32,Chengalpattu,8,Dr.R.Suresh,Bhartiya Manavadhikaar Federal Party,3,0,3,0.03
32,Chengalpattu,9,M Mohammed Thameem Ansari,SOCIAL DEMOCRATIC PARTY OF INDIA,70,0,70,0.59
32,Chengalpattu,10,Rajesh Chinnadurai,National Democratic Party of South India,1,0,1,0.01
32,Chengalpattu,11,J.Vincent,Republican Party of India (Athawale),4,0,4,0.03
32,Chengalpattu,12,E.Anbarasu,Independent,10,0,10,0.08
32,Chengalpattu,13,S.Anbarasu,Independent,4,0,4,0.03
32,Chengalpattu,14,M Anbarasu,Independent,10,0,10,0.08
32,Chengalpattu,15,M.Ashok Kumar,Independent,4,0,4,0.03
32,Chengalpattu,16,Ali Mohamed,Independent,13,0,13,0.11
32,Chengalpattu,17,A.Abrahamlincon,Independent,8,0,8,0.07
32,Chengalpattu,18,P.Sathiyaraj,Independent,10,0,10,0.08
32,Chengalpattu,19,K Saravanan,Independent,2,0,2,0.02
32,Chengalpattu,20,C Saravanan,Independent,1,0,1,0.01
32,Chengalpattu,21,S.V.Saravanan,Independent,2,0,2,0.02
32,Chengalpattu,22,Nithyanandham S,Independent,1,0,1,0.01
32,Chengalpattu,23,B Raji,Independent,1,0,1,0.01
32,Chengalpattu,24,M.Valarmathi,Independent,11,0,11,0.09
32,Chengalpattu,25,S.Sridhar,Independent,7,0,7,0.06
32,Chengalpattu,26,NOTA,None of the Above,85,0,85,0.71
33,Thiruporur,1,T.M.Anbarasan,Dravida Munnetra Kazhagam,5800,0,5800,48.74
33,Thiruporur,2,B.Valarmathi,All India Anna Dravida Munnetra Kazhagam,3745,0,3745,31.47
33,Thiruporur,3,N.Raja,Desiya Makkal Sakthi Katchi,9,0,9,0.08
33,Thiruporur,4,G Kamalakannan,Tamil Nadu Ilangyar Katchi,56,0,56,0.47
33,Thiruporur,5,Dr.R.Karthikeyan,Naam Tamilar Katchi,970,0,970,8.15
33,Thiruporur,6,Sarathbabu,Makkal Needhi Maiam,1068,0,1068,8.97
33,Thiruporur,7,Subashree,Anaithu Makkal Arasiyal Katchi,6,0,6,0.05
33,Thiruporur,8,Dr.R.Suresh,Bhartiya Manavadhikaar Federal Party,3,0,3,0.03
33,Thiruporur,9,M Mohammed Thameem Ansari,SOCIAL DEMOCRATIC PARTY OF INDIA,70,0,70,0.59
33,Thiruporur,10,Rajesh Chinnadurai,National Democratic Party of South India,1,0,1,0.01
33,Thiruporur,11,J.Vincent,Republican Party of India (Athawale),4,0,4,0.03
33,Thiruporur,12,E.Anbarasu,Independent,10,0,10,0.08
33,Thiruporur,13,S.Anbarasu,Independent,4,0,4,0.03
33,Thiruporur,14,M Anbarasu,Independent,10,0,10,0.08
33,Thiruporur,15,M.Ashok Kumar,Independent,4,0,4,0.03
33,Thiruporur,16,Ali Mohamed,Independent,13,0,13,0.11
33,Thiruporur,17,A.Abrahamlincon,Independent,8,0,8,0.07
33,Thiruporur,18,P.Sathiyaraj,Independent,10,0,10,0.08
33,Thiruporur,19,K Saravanan,Independent,2,0,2,0.02
33,Thiruporur,20,C Saravanan,Independent,1,0,1,0.01
33,Thiruporur,21,S.V.Saravanan,Independent,2,0,2,0.02
33,Thiruporur,22,Nithyanandham S,Independent,1,0,1,0.01
33,Thiruporur,23,B Raji,Independent,1,0,1,0.01
33,Thiruporur,24,M.Valarmathi,Independent,11,0,11,0.09
33,Thiruporur,25,S.Sridhar,Independent,7,0,7,0.06
33,Thiruporur,26,NOTA,None of the Above,85,0,85,0.71
34,Cheyyur,1,T.M.Anbarasan,Dravida Munnetra Kazhagam,5800,0,5800,48.74
34,Cheyyur,2,B.Valarmathi,All India Anna Dravida Munnetra Kazhagam,3745,0,3745,31.47
34,Cheyyur,3,N.Raja,Desiya Makkal Sakthi Katchi,9,0,9,0.08
34,Cheyyur,4,G Kamalakannan,Tamil Nadu Ilangyar Katchi,56,0,56,0.47
34,Cheyyur,5,Dr.R.Karthikeyan,Naam Tamilar Katchi,970,0,970,8.15
34,Cheyyur,6,Sarathbabu,Makkal Needhi Maiam,1068,0,1068,8.97
34,Cheyyur,7,Subashree,Anaithu Makkal Arasiyal Katchi,6,0,6,0.05
34,Cheyyur,8,Dr.R.Suresh,Bhartiya Manavadhikaar Federal Party,3,0,3,0.03
34,Cheyyur,9,M Mohammed Thameem Ansari,SOCIAL DEMOCRATIC PARTY OF INDIA,70,0,70,0.59
34,Cheyyur,10,Rajesh Chinnadurai,National Democratic Party of South India,1,0,1,0.01
34,Cheyyur,11,J.Vincent,Republican Party of India (Athawale),4,0,4,0.03
34,Cheyyur,12,E.Anbarasu,Independent,10,0,10,0.08
34,Cheyyur,13,S.Anbarasu,Independent,4,0,4,0.03
34,Cheyyur,14,M Anbarasu,Independent,10,0,10,0.08
34,Cheyyur,15,M.Ashok Kumar,Independent,4,0,4,0.03
34,Cheyyur,16,Ali Mohamed,Independent,13,0,13,0.11
34,Cheyyur,17,A.Abrahamlincon,Independent,8,0,8,0.07
34,Cheyyur,18,P.Sathiyaraj,Independent,10,0,10,0.08
34,Cheyyur,19,K Saravanan,Independent,2,0,2,0.02
34,Cheyyur,20,C Saravanan,Independent,1,0,1,0.01
34,Cheyyur,21,S.V.Saravanan,Independent,2,0,2,0.02
34,Cheyyur,22,Nithyanandham S,Independent,1,0,1,0.01
34,Cheyyur,23,B Raji,Independent,1,0,1,0.01
34,Cheyyur,24,M.Valarmathi,Independent,11,0,11,0.09
34,Cheyyur,25,S.Sridhar,Independent,7,0,7,0.06
34,Cheyyur,26,NOTA,None of the Above,85,0,85,0.71
35,Madurantakam,1,T.M.Anbarasan,Dravida Munnetra Kazhagam,5800,0,5800,48.74
35,Madurantakam,2,B.Valarmathi,All India Anna Dravida Munnetra Kazhagam,3745,0,3745,31.47
35,Madurantakam,3,N.Raja,Desiya Makkal Sakthi Katchi,9,0,9,0.08
35,Madurantakam,4,G Kamalakannan,Tamil Nadu Ilangyar Katchi,56,0,56,0.47
35,Madurantakam,5,Dr.R.Karthikeyan,Naam Tamilar Katchi,970,0,970,8.15
35,Madurantakam,6,Sarathbabu,Makkal Needhi Maiam,1068,0,1068,8.97
35,Madurantakam,7,Subashree,Anaithu Makkal Arasiyal Katchi,6,0,6,0.05
35,Madurantakam,8,Dr.R.Suresh,Bhartiya Manavadhikaar Federal Party,3,0,3,0.03
35,Madurantakam,9,M Mohammed Thameem Ansari,SOCIAL DEMOCRATIC PARTY OF INDIA,70,0,70,0.59
35,Madurantakam,10,Rajesh Chinnadurai,National Democratic Party of South India,1,0,1,0.01
35,Madurantakam,11,J.Vincent,Republican Party of India (Athawale),4,0,4,0.03
35,Madurantakam,12,E.Anbarasu,Independent,10,0,10,0.08
35,Madurantakam,13,S.Anbarasu,Independent,4,0,4,0.03
35,Madurantakam,14,M Anbarasu,Independent,10,0,10,0.08
35,Madurantakam,15,M.Ashok Kumar,Independent,4,0,4,0.03
35,Madurantakam,16,Ali Mohamed,Independent,13,0,13,0.11
35,Madurantakam,17,A.Abrahamlincon,Independent,8,0,8,0.07
35,Madurantakam,18,P.Sathiyaraj,Independent,10,0,10,0.08
35,Madurantakam,19,K Saravanan,Independent,2,0,2,0.02
35,Madurantakam,20,C Saravanan,Independent,1,0,1,0.01
35,Madurantakam,21,S.V.Saravanan,Independent,2,0,2,0.02
35,Madurantakam,22,Nithyanandham S,Independent,1,0,1,0.01
35,Madurantakam,23,B Raji,Independent,1,0,1,0.01
35,Madurantakam,24,M.Valarmathi,Independent,11,0,11,0.09
35,Madurantakam,25,S.Sridhar,Independent,7,0,7,0.06
35,Madurantakam,26,NOTA,None of the Above,85,0,85,0.71
36,Uthiramerur,1,T.M.Anbarasan,Dravida Munnetra Kazhagam,5800,0,5800,48.74
36,Uthiramerur,2,B.Valarmathi,All India Anna Dravida Munnetra Kazhagam,3745,0,3745,31.47
36,Uthiramerur,3,N.Raja,Desiya Makkal Sakthi Katchi,9,0,9,0.08
36,Uthiramerur,4,G Kamalakannan,Tamil Nadu Ilangyar Katchi,56,0,56,0.47
36,Uthiramerur,5,Dr.R.Karthikeyan,Naam Tamilar Katchi,970,0,970,8.15
36,Uthiramerur,6,Sarathbabu,Makkal Needhi Maiam,1068,0,1068,8.97
36,Uthiramerur,7,Subashree,Anaithu Makkal Arasiyal Katchi,6,0,6,0.05
36,Uthiramerur,8,Dr.R.Suresh,Bhartiya Manavadhikaar Federal Party,3,0,3,0.03
36,Uthiramerur,9,M Mohammed Thameem Ansari,SOCIAL DEMOCRATIC PARTY OF INDIA,70,0,70,0.59
36,Uthiramerur,10,Rajesh Chinnadurai,National Democratic Party of South India,1,0,1,0.01
36,Uthiramerur,11,J.Vincent,Republican Party of India (Athawale),4,0,4,0.03
36,Uthiramerur,12,E.Anbarasu,Independent,10,0,10,0.08
36,Uthiramerur,13,S.Anbarasu,Independent,4,0,4,0.03
36,Uthiramerur,14,M Anbarasu,Independent,10,0,10,0.08
36,Uthiramerur,15,M.Ashok Kumar,Independent,4,0,4,0.03
36,Uthiramerur,16,Ali Mohamed,Independent,13,0,13,0.11
36,Uthiramerur,17,A.Abrahamlincon,Independent,8,0,8,0.07
36,Uthiramerur,18,P.Sathiyaraj,Independent,10,0,10,0.08
36,Uthiramerur,19,K Saravanan,Independent,2,0,2,0.02
36,Uthiramerur,20,C Saravanan,Independent,1,0,1,0.01
36,Uthiramerur,21,S.V.Saravanan,Independent,2,0,2,0.02
36,Uthiramerur,22,Nithyanandham S,Independent,1,0,1,0.01
36,Uthiramerur,23,B Raji,Independent,1,0,1,0.01
36,Uthiramerur,24,M.Valarmathi,Independent,11,0,11,0.09
36,Uthiramerur,25,S.Sridhar,Independent,7,0,7,0.06
36,Uthiramerur,26,NOTA,None of the Above,85,0,85,0.71
37,Kancheepuram,1,T.M.Anbarasan,Dravida Munnetra Kazhagam,5800,0,5800,48.74
37,Kancheepuram,2,B.Valarmathi,All India Anna Dravida Munnetra Kazhagam,3745,0,3745,31.47
37,Kancheepuram,3,N.Raja,Desiya Makkal Sakthi Katchi,9,0,9,0.08
37,Kancheepuram,4,G Kamalakannan,Tamil Nadu Ilangyar Katchi,56,0,56,0.47
37,Kancheepuram,5,Dr.R.Karthikeyan,Naam Tamilar Katchi,970,0,970,8.15
37,Kancheepuram,6,Sarathbabu,Makkal Needhi Maiam,1068,0,1068,8.97
37,Kancheepuram,7,Subashree,Anaithu Makkal Arasiyal Katchi,6,0,6,0.05
37,Kancheepuram,8,Dr.R.Suresh,Bhartiya Manavadhikaar Federal Party,3,0,3,0.03
37,Kancheepuram,9,M Mohammed Thameem Ansari,SOCIAL DEMOCRATIC PARTY OF INDIA,70,0,70,0.59
37,Kancheepuram,10,Rajesh Chinnadurai,National Democratic Party of South India,1,0,1,0.01
37,Kancheepuram,11,J.Vincent,Republican Party of India (Athawale),4,0,4,0.03
37,Kancheepuram,12,E.Anbarasu,Independent,10,0,10,0.08
37,Kancheepuram,13,S.Anbarasu,Independent,4,0,4,0.03
37,Kancheepuram,14,M Anbarasu,Independent,10,0,10,0.08
37,Kancheepuram,15,M.Ashok Kumar,Independent,4,0,4,0.03
37,Kancheepuram,16,Ali Mohamed,Independent,13,0,13,0.11
37,Kancheepuram,17,A.Abrahamlincon,Independent,8,0,8,0.07
37,Kancheepuram,18,P.Sathiyaraj,Independent,10,0,10,0.08
37,Kancheepuram,19,K Saravanan,Independent,2,0,2,0.02
37,Kancheepuram,20,C Saravanan,Independent,1,0,1,0.01
37,Kancheepuram,21,S.V.Saravanan,Independent,2,0,2,0.02
37,Kancheepuram,22,Nithyanandham S,Independent,1,0,1,0.01
37,Kancheepuram,23,B Raji,Independent,1,0,1,0.01
37,Kancheepuram,24,M.Valarmathi,Independent,11,0,11,0.09
37,Kancheepuram,25,S.Sridhar,Independent,7,0,7,0.06
37,Kancheepuram,26,NOTA,None of the Above,85,0,85,0.71
38,Arakkonam,1,T.M.Anbarasan,Dravida Munnetra Kazhagam,5800,0,5800,48.74
38,Arakkonam,2,B.Valarmathi,All India Anna Dravida Munnetra Kazhagam,3745,0,3745,31.47
38,Arakkonam,3,N.Raja,Desiya Makkal Sakthi Katchi,9,0,9,0.08
38,Arakkonam,4,G Kamalakannan,Tamil Nadu Ilangyar Katchi,56,0,56,0.47
38,Arakkonam,5,Dr.R.Karthikeyan,Naam Tamilar Katchi,970,0,970,8.15
38,Arakkonam,6,Sarathbabu,Makkal Needhi Maiam,1068,0,1068,8.97
38,Arakkonam,7,Subashree,Anaithu Makkal Arasiyal Katchi,6,0,6,0.05
38,Arakkonam,8,Dr.R.Suresh,Bhartiya Manavadhikaar Federal Party,3,0,3,0.03
38,Arakkonam,9,M Mohammed Thameem Ansari,SOCIAL DEMOCRATIC PARTY OF INDIA,70,0,70,0.59
38,Arakkonam,10,Rajesh Chinnadurai,National Democratic Party of South India,1,0,1,0.01
38,Arakkonam,11,J.Vincent,Republican Party of India (Athawale),4,0,4,0.03
38,Arakkonam,12,E.Anbarasu,Independent,10,0,10,0.08
38,Arakkonam,13,S.Anbarasu,Independent,4,0,4,0.03
38,Arakkonam,14,M Anbarasu,Independent,10,0,10,0.08
38,Arakkonam,15,M.Ashok Kumar,Independent,4,0,4,0.03
38,Arakkonam,16,Ali Mohamed,Independent,13,0,13,0.11
38,Arakkonam,17,A.Abrahamlincon,Independent,8,0,8,0.07
38,Arakkonam,18,P.Sathiyaraj,Independent,10,0,10,0.08
38,Arakkonam,19,K Saravanan,Independent,2,0,2,0.02
38,Arakkonam,20,C Saravanan,Independent,1,0,1,0.01
38,Arakkonam,21,S.V.Saravanan,Independent,2,0,2,0.02
38,Arakkonam,22,Nithyanandham S,Independent,1,0,1,0.01
38,Arakkonam,23,B Raji,Independent,1,0,1,0.01
38,Arakkonam,24,M.Valarmathi,Independent,11,0,11,0.09
38,Arakkonam,25,S.Sridhar,Independent,7,0,7,0.06
38,Arakkonam,26,NOTA,None of the Above,85,0,85,0.71
39,Sholinghur,1,T.M.Anbarasan,Dravida Munnetra Kazhagam,5800,0,5800,48.74
39,Sholinghur,2,B.Valarmathi,All India Anna Dravida Munnetra Kazhagam,3745,0,3745,31.47
39,Sholinghur,3,N.Raja,Desiya Makkal Sakthi Katchi,9,0,9,0.08
39,Sholinghur,4,G Kamalakannan,Tamil Nadu Ilangyar Katchi,56,0,56,0.47
39,Sholinghur,5,Dr.R.Karthikeyan,Naam Tamilar Katchi,970,0,970,8.15
39,Sholinghur,6,Sarathbabu,Makkal Needhi Maiam,1068,0,1068,8.97
39,Sholinghur,7,Subashree,Anaithu Makkal Arasiyal Katchi,6,0,6,0.05
39,Sholinghur,8,Dr.R.Suresh,Bhartiya Manavadhikaar Federal Party,3,0,3,0.03
39,Sholinghur,9,M Mohammed Thameem Ansari,SOCIAL DEMOCRATIC PARTY OF INDIA,70,0,70,0.59
39,Sholinghur,10,Rajesh Chinnadurai,National Democratic Party of South India,1,0,1,0.01
39,Sholinghur,11,J.Vincent,Republican Party of India (Athawale),4,0,4,0.03
39,Sholinghur,12,E.Anbarasu,Independent,10,0,10,0.08
39,Sholinghur,13,S.Anbarasu,Independent,4,0,4,0.03
39,Sholinghur,14,M Anbarasu,Independent,10,0,10,0.08
39,Sholinghur,15,M.Ashok Kumar,Independent,4,0,4,0.03
39,Sholinghur,16,Ali Mohamed,Independent,13,0,13,0.11
39,Sholinghur,17,A.Abrahamlincon,Independent,8,0,8,0.07
39,Sholinghur,18,P.Sathiyaraj,Independent,10,0,10,0.08
39,Sholinghur,19,K Saravanan,Independent,2,0,2,0.02
39,Sholinghur,20,C Saravanan,Independent,1,0,1,0.01
39,Sholinghur,21,S.V.Saravanan,Independent,2,0,2,0.02
39,Sholinghur,22,Nithyanandham S,Independent,1,0,1,0.01
39,Sholinghur,23,B Raji,Independent,1,0,1,0.01
39,Sholinghur,24,M.Valarmathi,Independent,11,0,11,0.09
39,Sholinghur,25,S.Sridhar,Independent,7,0,7,0.06
39,Sholinghur,26,NOTA,None of the Above,85,0,85,0.71
40,Katpadi,1,T.M.Anbarasan,Dravida Munnetra Kazhagam,5800,0,5800,48.74
40,Katpadi,2,B.Valarmathi,All India Anna Dravida Munnetra Kazhagam,3745,0,3745,31.47
40,Katpadi,3,N.Raja,Desiya Makkal Sakthi Katchi,9,0,9,0.08
40,Katpadi,4,G Kamalakannan,Tamil Nadu Ilangyar Katchi,56,0,56,0.47
40,Katpadi,5,Dr.R.Karthikeyan,Naam Tamilar Katchi,970,0,970,8.15
40,Katpadi,6,Sarathbabu,Makkal Needhi Maiam,1068,0,1068,8.97
40,Katpadi,7,Subashree,Anaithu Makkal Arasiyal Katchi,6,0,6,0.05
40,Katpadi,8,Dr.R.Suresh,Bhartiya Manavadhikaar Federal Party,3,0,3,0.03
40,Katpadi,9,M Mohammed Thameem Ansari,SOCIAL DEMOCRATIC PARTY OF INDIA,70,0,70,0.59
40,Katpadi,10,Rajesh Chinnadurai,National Democratic Party of South India,1,0,1,0.01
40,Katpadi,11,J.Vincent,Republican Party of India (Athawale),4,0,4,0.03
40,Katpadi,12,E.Anbarasu,Independent,10,0,10,0.08
40,Katpadi,13,S.Anbarasu,Independent,4,0,4,0.03
40,Katpadi,14,M Anbarasu,Independent,10,0,10,0.08
40,Katpadi,15,M.Ashok Kumar,Independent,4,0,4,0.03
40,Katpadi,16,Ali Mohamed,Independent,13,0,13,0.11
40,Katpadi,17,A.Abrahamlincon,Independent,8,0,8,0.07
40,Katpadi,18,P.Sathiyaraj,Independent,10,0,10,0.08
40,Katpadi,19,K Saravanan,Independent,2,0,2,0.02
40,Katpadi,20,C Saravanan,Independent,1,0,1,0.01
40,Katpadi,21,S.V.Saravanan,Independent,2,0,2,0.02
40,Katpadi,22,Nithyanandham S,Independent,1,0,1,0.01
40,Katpadi,23,B Raji,Independent,1,0,1,0.01
40,Katpadi,24,M.Valarmathi,Independent,11,0,11,0.09
40,Katpadi,25,S.Sridhar,Independent,7,0,7,0.06
40,Katpadi,26,NOTA,None of the Above,85,0,85,0.71
41,Ranipet,1,T.M.Anbarasan,Dravida Munnetra Kazhagam,5800,0,5800,48.74
41,Ranipet,2,B.Valarmathi,All India Anna Dravida Munnetra Kazhagam,3745,0,3745,31.47
41,Ranipet,3,N.Raja,Desiya Makkal Sakthi Katchi,9,0,9,0.08
41,Ranipet,4,G Kamalakannan,Tamil Nadu Ilangyar Katchi,56,0,56,0.47
41,Ranipet,5,Dr.R.Karthikeyan,Naam Tamilar Katchi,970,0,970,8.15
41,Ranipet,6,Sarathbabu,Makkal Needhi Maiam,1068,0,1068,8.97
41,Ranipet,7,Subashree,Anaithu Makkal Arasiyal Katchi,6,0,6,0.05
41,Ranipet,8,Dr.R.Suresh,Bhartiya Manavadhikaar Federal Party,3,0,3,0.03
41,Ranipet,9,M Mohammed Thameem Ansari,SOCIAL DEMOCRATIC PARTY OF INDIA,70,0,70,0.59
41,Ranipet,10,Rajesh Chinnadurai,National Democratic Party of South India,1,0,1,0.01
41,Ranipet,11,J.Vincent,Republican Party of India (Athawale),4,0,4,0.03
41,Ranipet,12,E.Anbarasu,Independent,10,0,10,0.08
41,Ranipet,13,S.Anbarasu,Independent,4,0,4,0.03
41,Ranipet,14,M Anbarasu,Independent,10,0,10,0.08
41,Ranipet,15,M.Ashok Kumar,Independent,4,0,4,0.03
41,Ranipet,16,Ali Mohamed,Independent,13,0,13,0.11
41,Ranipet,17,A.Abrahamlincon,Independent,8,0,8,0.07
41,Ranipet,18,P.Sathiyaraj,Independent,10,0,10,0.08
41,Ranipet,19,K Saravanan,Independent,2,0,2,0.02
41,Ranipet,20,C Saravanan,Independent,1,0,1,0.01
41,Ranipet,21,S.V.Saravanan,Independent,2,0,2,0.02
41,Ranipet,22,Nithyanandham S,Independent,1,0,1,0.01
41,Ranipet,23,B Raji,Independent,1,0,1,0.01
41,Ranipet,24,M.Valarmathi,Independent,11,0,11,0.09
41,Ranipet,25,S.Sridhar,Independent,7,0,7,0.06
41,Ranipet,26,NOTA,None of the Above,85,0,85,0.71
42,Arcot,1,T.M.Anbarasan,Dravida Munnetra Kazhagam,5800,0,5800,48.74
42,Arcot,2,B.Valarmathi,All India Anna Dravida Munnetra Kazhagam,3745,0,3745,31.47
42,Arcot,3,N.Raja,Desiya Makkal Sakthi Katchi,9,0,9,0.08
42,Arcot,4,G Kamalakannan,Tamil Nadu Ilangyar Katchi,56,0,56,0.47
42,Arcot,5,Dr.R.Karthikeyan,Naam Tamilar Katchi,970,0,970,8.15
42,Arcot,6,Sarathbabu,Makkal Needhi Maiam,1068,0,1068,8.97
42,Arcot,7,Subashree,Anaithu Makkal Arasiyal Katchi,6,0,6,0.05
